video_name,label,frames_with_detection,detection_rate,has_car,has_motorcycle,has_bus,has_backpack,has_handbag,has_suitcase,has_knife,has_laptop,has_cell phone,mean_confidence,mean_bbox_area,mean_movement,max_movement,mean_distance_from_center,large_person_ratio,high_confidence_ratio,avg_persons_per_frame,var_movement,var_bbox_area,var_confidence,var_persons_per_frame,max_persons_per_frame,max_bbox_area,min_bbox_area,max_confidence,min_confidence,extreme_movement_count,crowd_frames_count
204,anomaly,106,0.9636363636363636,0,0,0,0,0,1,0,1,0,0.7034623,10240.361,33.03810277356292,191.6801300048828,192.28175,0.5660377358490566,0.4528301886792453,2.2264150943396226,1649.891626290559,21293840.0,0.03363134,0.5768194070080862,4,21311.264,898.90765,0.89052474,0.30275795,30,0
205,anomaly,92,0.5714285714285714,0,0,0,0,0,0,0,1,1,0.57660025,7308.034,32.48641649406889,212.59994506835935,221.02248,0.2282608695652173,0.108695652173913,1.6956521739130437,3539.5240762527515,26757162.0,0.027424376,0.6755852842809364,3,25865.666,1131.183,0.88701415,0.30304742,18,0
206,anomaly,47,0.746031746031746,0,1,0,0,0,0,0,0,0,0.6027184,3756.104,29.700719488427996,144.3656768798828,227.13745,0.0,0.1489361702127659,1.8085106382978724,1051.3578554543058,3185883.5,0.027743729,0.4190564292321923,3,8588.753,771.84296,0.88026625,0.33102474,10,0
207,anomaly,70,1.0,0,0,0,0,0,0,0,0,0,0.7483055,9964.161,35.08046803708587,264.1440124511719,175.62492,0.4285714285714285,0.5285714285714286,2.5428571428571427,3249.4379998073982,15080915.0,0.02503204,0.7155279503105589,4,17612.838,1984.3668,0.90578216,0.30700484,15,0
208,anomaly,156,0.9629629629629628,1,1,0,0,0,0,0,0,1,0.5730772,3193.7166,30.43986820840301,229.4440460205078,185.95844,0.0,0.1794871794871795,2.141025641025641,3645.323219398296,6165190.5,0.034822464,0.5735318444995864,4,6501.372,284.595,0.8797637,0.30020767,31,0
209,anomaly,39,0.6964285714285714,1,0,1,0,0,0,0,0,0,0.6249596,1574.5405,27.72165030393845,132.9239044189453,205.7206,0.0,0.1282051282051282,1.9230769230769231,1505.8427534084344,1656290.0,0.02124524,1.020242914979757,4,6822.793,377.55417,0.8849711,0.31757376,11,0
21,anomaly,114,0.8028169014084507,1,1,0,0,0,0,0,0,0,0.65421367,3622.4062,24.779620855785254,235.347412109375,178.02553,0.0087719298245614,0.1666666666666666,1.5614035087719298,1342.3722559976477,2674525.2,0.026515674,0.7793820835274026,4,10018.942,1152.4058,0.8695269,0.30589843,20,0
210,anomaly,87,0.7631578947368421,1,1,1,0,1,0,0,0,0,0.6221049,1389.3209,25.426858790133192,121.32218933105467,234.93985,0.0,0.1494252873563218,2.4942528735632186,1475.3022422170095,977423.06,0.02669631,1.4854317027532749,4,4557.85,180.88577,0.8759876,0.3150876,18,0
211,anomaly,58,0.9206349206349206,0,0,0,0,0,0,0,0,0,0.6897083,4834.106,27.58819232829686,166.39036560058594,132.95457,0.0,0.3793103448275862,1.6206896551724137,1716.6044175175607,2078572.2,0.030225853,0.2395644283121597,2,7426.9736,1481.9047,0.90830016,0.31307873,12,0
212,anomaly,131,1.0,0,0,0,0,0,0,0,0,0,0.7055267,5470.649,17.31864376934885,286.63299560546875,212.84499,0.0305343511450381,0.4961832061068702,2.236641221374046,2642.6092219413995,8702255.0,0.03591799,0.9051086318261892,5,10671.084,1350.8177,0.92060834,0.30590647,9,5
213,anomaly,263,1.0,1,0,0,0,0,0,0,1,1,0.7056999,8908.912,59.751059988945606,301.7482604980469,184.4498,0.3840304182509506,0.4182509505703422,3.197718631178707,5844.758711655104,29982640.0,0.02932285,0.609613096101936,6,31563.957,824.5479,0.9179068,0.30017206,94,16
215,anomaly,75,0.3048780487804878,1,0,1,0,0,0,0,0,0,0.53178144,2398.794,17.848327625393868,169.42596435546875,181.32883,0.0,0.0266666666666666,1.8266666666666669,1040.8192035974928,1250096.9,0.022228755,0.7127927927927928,3,5508.187,366.7151,0.87974435,0.30244362,9,0
216,anomaly,155,0.9064327485380116,1,0,1,0,0,0,0,0,0,0.5435137,7955.348,35.284888468202084,221.91717529296875,185.36569,0.2258064516129032,0.0258064516129032,2.264516129032258,2275.190749029717,89976990.0,0.02369927,1.416589861751152,5,31700.037,453.5718,0.89126337,0.3053884,51,10
217,anomaly,33,0.8461538461538461,1,1,1,0,0,1,0,0,0,0.5191436,1117.3466,29.326123049764924,186.47593688964844,182.86981,0.0,0.0,1.7878787878787878,2053.636713583365,258583.03,0.016178751,0.5473484848484849,3,2050.4456,271.22928,0.740845,0.30146107,6,0
218,anomaly,296,0.9051987767584098,1,1,1,0,0,0,0,0,0,0.45533794,909.4656,68.05278529599309,255.2081451416016,231.6271,0.0,0.0033783783783783,2.810810810810811,6449.808298139567,546119.44,0.018705893,1.7810352725606964,6,7799.66,75.85117,0.80567443,0.3011547,126,23
219,anomaly,24,0.5853658536585366,1,0,0,0,0,0,0,0,0,0.43691972,1273.577,14.93974688835442,136.21424865722656,203.34407,0.0,0.0,1.9166666666666667,1599.8245888823965,816510.2,0.010911837,0.6014492753623187,3,2719.789,176.5939,0.6623222,0.3096021,3,0
22,anomaly,68,0.9315068493150684,1,1,0,1,0,0,0,0,0,0.5246267,1099.7488,47.20614808447221,164.57901000976562,217.3584,0.0,0.0441176470588235,3.088235294117647,1613.619453002417,540407.4,0.022558568,1.00702370500439,5,4112.253,283.07138,0.8361655,0.30036145,26,5
220,anomaly,240,1.0,0,0,0,0,0,1,0,0,0,0.5745111,5322.846,56.67786854176472,186.0721435546875,213.82526,0.0666666666666666,0.075,3.5083333333333333,3195.3508805732886,5915036.5,0.024649592,0.945536959553696,5,15912.893,1614.7228,0.8464248,0.30673745,106,30
221,anomaly,28,0.6511627906976745,0,1,0,0,0,0,0,0,0,0.59014994,2985.2798,53.84865946535553,186.54595947265625,197.59566,0.0,0.1428571428571428,1.6428571428571428,4624.782252884369,5688504.5,0.030171042,0.6825396825396823,3,6448.7095,140.71736,0.85390383,0.3015677,9,0
222,anomaly,18,0.3103448275862069,1,0,1,0,0,0,0,0,0,0.5776199,1557.4875,9.51594313648012,50.25835418701172,236.10197,0.0,0.2222222222222222,1.1111111111111112,226.82856028384708,3084209.2,0.053406943,0.1045751633986928,2,6606.9014,382.2981,0.9137593,0.3093868,1,0
223,anomaly,541,0.8426791277258567,0,0,1,0,1,0,0,0,0,0.6143168,5841.179,48.52583174357903,282.9007263183594,215.37119,0.1404805914972273,0.2255083179297597,2.707948243992606,2719.255422736239,13225694.0,0.033044565,1.4108441158348737,5,24796.607,733.926,0.90837276,0.30082446,195,35
224,anomaly,432,1.0,0,0,0,1,1,1,0,0,0,0.6585719,6781.49,72.92584006640094,254.67990112304688,175.61017,0.0625,0.2384259259259259,3.449074074074074,3948.439148125718,5346546.5,0.028125975,0.855869210277563,6,15734.648,1358.7732,0.90202403,0.30265048,251,56
225,anomaly,105,0.8333333333333334,0,0,0,0,0,1,0,0,1,0.61063176,8924.694,20.541506251267023,155.32669067382812,266.17538,0.2666666666666666,0.1714285714285714,1.5904761904761904,1161.8389887290582,14676838.0,0.028850641,0.5326007326007326,3,33863.1,1948.0781,0.88032085,0.30230108,12,0
227,anomaly,13,0.064039408866995,0,0,0,0,0,0,0,0,0,0.5128802,8688.553,6.010739986713116,63.022499084472656,205.70915,0.3076923076923077,0.0,1.3076923076923077,310.89048274686246,66813184.0,0.011889067,0.2307692307692307,2,21847.066,1138.7867,0.7184059,0.30788007,1,0
228,anomaly,43,0.4725274725274725,1,0,0,0,1,0,0,0,0,0.69101894,3723.6064,22.74692314170128,181.11090087890625,191.39357,0.0232558139534883,0.3488372093023256,1.186046511627907,1878.178677135532,9868486.0,0.033531036,0.1550387596899224,2,10707.998,160.17969,0.9163299,0.32241943,4,0
229,anomaly,126,0.9333333333333332,0,1,0,0,1,0,0,1,0,0.590809,4000.9316,56.19713432471904,238.5590667724609,271.25897,0.0158730158730158,0.0396825396825396,2.238095238095238,6517.420098006883,4373867.5,0.017034242,1.3828571428571423,5,12995.062,2242.4626,0.8422319,0.30358818,43,5
23,anomaly,18,0.6,1,0,0,0,0,1,0,0,0,0.7495809,5775.5044,26.23668607076009,83.51927947998047,200.32999,0.1111111111111111,0.4444444444444444,1.2222222222222223,685.8022185735337,8428814.0,0.017693477,0.1830065359477124,2,12420.722,1823.9183,0.8911134,0.3023369,3,0
230,anomaly,223,0.9823788546255506,0,0,1,0,0,1,0,0,0,0.57606816,7684.345,50.23125029672689,274.128173828125,226.77058,0.179372197309417,0.1524663677130044,2.282511210762332,3496.2364160080297,14850086.0,0.030970724,0.6360441158647437,4,20632.047,1058.5707,0.901917,0.3033964,82,0
231,anomaly,411,0.9903614457831326,0,0,0,0,0,0,0,0,0,0.60796404,5194.953,49.58301615426793,230.2309112548828,220.97626,0.1240875912408759,0.1605839416058394,3.3503649635036497,3031.8078626411634,14607306.0,0.033021037,2.481823037208474,7,17844.178,696.14307,0.9148858,0.3012354,157,94
232,anomaly,224,0.9824561403508772,1,0,1,1,0,0,0,0,0,0.6038262,4251.455,45.3299999535749,186.9071502685547,216.00456,0.0580357142857142,0.1517857142857142,3.1517857142857144,2606.0633345817305,9792415.0,0.031046256,2.7840326713645096,6,15498.136,463.85953,0.909852,0.3046448,80,60
233,anomaly,205,0.5510752688172043,1,1,0,0,0,0,0,0,0,0.59640586,8608.816,58.66108282859005,222.5432281494141,210.24272,0.4097560975609756,0.2097560975609756,3.5951219512195123,4627.170775985178,26179196.0,0.033167023,1.4284074605451935,7,21709.125,755.16046,0.8918168,0.30025724,84,37
234,anomaly,532,0.9094017094017094,0,0,0,0,0,0,0,0,0,0.6718827,8713.769,65.69345836973,220.07305908203125,203.77318,0.3872180451127819,0.2969924812030075,3.293233082706767,3871.561846911757,24085854.0,0.031008353,1.0626283222179744,6,34972.32,501.64478,0.92662823,0.30124632,252,42
235,anomaly,242,0.983739837398374,0,0,0,1,1,0,0,0,0,0.57075095,6488.801,44.413245404231525,207.85568237304688,247.4868,0.1115702479338843,0.0909090909090909,2.371900826446281,1751.2262435937955,10291758.0,0.02815265,0.732485168547032,4,19365.732,323.6,0.88186646,0.30030045,93,0
236,anomaly,433,0.9908466819221968,0,1,0,1,1,1,0,1,0,0.54767764,4187.854,43.12026833969988,215.0716094970703,215.48914,0.0207852193995381,0.0184757505773672,2.6212471131639723,3206.52805287475,6613009.0,0.022579553,0.6988067744418784,5,14439.973,996.5999,0.8285682,0.303918,137,5
237,anomaly,375,0.974025974025974,0,0,0,0,1,1,0,0,0,0.5815043,6866.228,47.473664360821246,262.5625915527344,203.71892,0.112,0.136,2.893333333333333,3351.61053107682,45420100.0,0.03214871,1.4805704099821748,6,30224.38,818.27734,0.90032065,0.30028918,138,41
238,anomaly,190,1.0,1,1,0,0,1,0,0,0,0,0.5231365,2267.7554,76.58623356062331,266.5869140625,218.39102,0.0,0.0105263157894736,4.568421052631579,4561.7868881208815,1229141.1,0.022075117,2.627568922305764,8,6221.979,421.933,0.85071075,0.30066434,111,116
239,anomaly,90,0.6474820143884892,1,1,0,0,0,1,0,0,0,0.57794577,2403.7476,38.29677990410063,200.27239990234372,115.05,0.0,0.1333333333333333,2.688888888888889,1514.13304915626,532278.06,0.0311039,0.7785268414481896,4,3956.77,656.6687,0.85105556,0.3015948,29,0
24,anomaly,1,0.1111111111111111,1,0,0,0,0,1,0,0,0,0.7363175,2125.6326,0.0,0.0,134.59114,0.0,0.0,1.0,,,,,1,2125.6326,2125.6326,0.7363175,0.7363175,0,0
241,anomaly,194,0.9748743718592964,0,0,0,0,0,1,0,0,0,0.60241157,8134.0054,51.117910116603696,219.23629760742188,222.55122,0.422680412371134,0.1701030927835051,2.268041237113402,3930.198797302208,12670464.0,0.03354906,0.7464344853373217,4,14590.776,413.05124,0.89863145,0.30229822,63,0
243,anomaly,377,0.9973544973544972,0,0,0,1,0,0,0,1,0,0.5961074,5360.5723,87.94205543523363,280.1334533691406,248.50644,0.2068965517241379,0.1379310344827586,3.907161803713528,6639.237666671099,22264116.0,0.028838677,1.557847508324397,6,22174.09,416.15506,0.87930864,0.3006846,213,123
244,anomaly,190,0.9947643979057592,0,0,0,0,1,1,0,0,0,0.5413942,3969.5322,61.01296904228236,236.89193725585935,208.28067,0.0210526315789473,0.0421052631578947,3.442105263157895,4057.074625803829,4349765.5,0.020267412,1.9834029518240044,6,11363.838,624.4115,0.86438984,0.3037101,88,43
245,anomaly,231,1.0,0,0,0,0,0,0,0,0,0,0.51211274,2376.453,48.36029543459932,190.9257354736328,234.27919,0.0129870129870129,0.0303030303030303,3.5627705627705626,1911.53914680523,3202517.5,0.021329865,1.2210427253905516,6,13267.364,533.89386,0.8370802,0.30268312,101,47
246,anomaly,200,1.0,0,0,0,0,0,0,0,1,0,0.58130366,4799.244,57.87797034978867,222.7624969482422,185.19113,0.075,0.09,5.8,2133.786144345166,7687577.0,0.02616447,1.4170854271356783,8,14699.802,660.6397,0.8832382,0.3000693,108,181
247,anomaly,125,0.6613756613756614,0,0,0,1,0,1,0,0,0,0.6236904,7607.273,64.02302584552766,263.5955810546875,192.15967,0.232,0.176,1.88,5346.916379826464,8360319.0,0.031841878,0.6387096774193549,4,15586.915,2799.9172,0.8756378,0.30101085,56,0
248,anomaly,41,0.6212121212121212,1,0,0,0,0,0,0,0,0,0.5028592,2562.4731,8.132565539057662,137.9374542236328,250.97974,0.048780487804878,0.024390243902439,1.5853658536585369,547.4539806281631,16189321.0,0.018878015,0.5487804878048781,3,17593.867,242.50139,0.82124615,0.30133384,2,0
249,anomaly,160,0.935672514619883,0,0,0,0,1,0,0,0,0,0.5694495,7124.833,58.73420122563839,197.83824157714844,195.27322,0.30625,0.125,2.55,3535.473155351766,18665538.0,0.03062597,1.1044025157232706,5,19711.133,838.5131,0.9010873,0.30110577,70,10
25,anomaly,114,0.8260869565217391,0,0,0,0,0,1,0,0,0,0.5766156,4722.307,30.26720238777629,183.28097534179688,220.72192,0.0263157894736842,0.0789473684210526,2.1052631578947367,1857.8497487426032,6621642.5,0.024366787,0.9976711690731253,4,14265.347,338.75204,0.86068296,0.30960795,27,0
250,anomaly,324,0.9391304347826088,0,0,0,0,0,1,0,1,1,0.7585983,6843.372,57.01783573151462,267.4297180175781,226.61241,0.25,0.5524691358024691,3.537037037037037,4832.369777315267,15539703.0,0.023126181,0.9367045063639492,5,18922.398,610.09973,0.9217035,0.30047596,125,30
251,anomaly,565,1.0,1,0,0,0,1,0,0,0,1,0.61210006,3704.224,67.82784726957304,316.0469970703125,193.31493,0.0283185840707964,0.1663716814159292,6.638938053097345,6258.359700399573,5594774.5,0.03040845,3.2098286575032957,10,14279.736,431.3529,0.9108337,0.3010977,248,476
253,anomaly,46,0.7666666666666667,0,0,0,0,0,0,0,0,0,0.48250642,8717.13,16.286179909239646,98.18321228027344,239.24492,0.4565217391304347,0.0,1.434782608695652,654.4812945655478,17096902.0,0.0141692655,0.251207729468599,2,18568.494,534.08185,0.73611844,0.3048734,5,0
255,anomaly,66,0.5945945945945946,1,0,0,0,0,0,0,0,0,0.5246974,1459.9349,19.14097961873719,201.55227661132807,232.57007,0.0,0.0303030303030303,1.4848484848484849,1580.3010619554946,424348.84,0.022456469,0.345920745920746,3,3094.0642,231.83359,0.8802866,0.30345955,8,0
256,anomaly,23,0.3026315789473684,1,0,0,0,0,0,0,0,0,0.4759866,5256.436,11.135267173466476,127.56755828857422,168.02103,0.0,0.0,1.2608695652173914,1218.9253929735223,1247244.6,0.01898236,0.2015810276679842,2,6756.606,2678.4348,0.7529488,0.30038977,2,0
257,anomaly,25,0.8928571428571429,1,1,0,0,0,0,0,0,0,0.48924407,1054.5518,40.05143514633178,103.42351531982422,229.2766,0.0,0.04,2.6,1343.3411877163896,476684.5,0.02130301,2.0,5,2506.8215,85.98018,0.8062755,0.3027596,10,5
258,anomaly,98,0.4622641509433962,0,0,0,1,1,0,0,0,0,0.62643987,6893.884,30.75486002725606,172.77854919433594,177.68375,0.2755102040816326,0.2755102040816326,1.8979591836734693,2043.144858022829,14816770.0,0.035467446,0.7729854828529352,4,16184.1875,450.59317,0.89859575,0.30113408,23,0
259,anomaly,23,0.2017543859649122,0,0,0,0,0,0,0,0,1,0.41116515,11623.22,46.34199693928594,195.13031005859372,304.495,0.4347826086956521,0.0,1.608695652173913,4731.511068584895,92940410.0,0.0061331997,0.2490118577075098,2,31414.459,587.0901,0.5483296,0.30433363,8,0
26,anomaly,2,0.2857142857142857,0,0,0,0,0,0,0,0,0,0.7170012,11867.591,0.0,0.0,217.8811,1.0,0.5,1.0,0.0,3882557.8,0.0663839,0.0,1,13260.889,10474.293,0.89918774,0.5348146,0,0
260,anomaly,6,0.2727272727272727,1,0,0,0,0,0,0,0,0,0.42146406,1474.3119,10.572038332621256,35.35641098022461,216.21907,0.0,0.0,1.6666666666666667,273.54388875106883,1085656.4,0.018673064,0.2666666666666667,2,3190.322,461.9151,0.6542379,0.3091602,0,0
262,anomaly,133,0.9236111111111112,0,0,0,0,1,0,0,0,0,0.6303941,10041.005,31.84584417412604,201.9543609619141,222.04042,0.556390977443609,0.3383458646616541,2.2481203007518795,2451.404569430311,12278233.0,0.04331238,1.1425153793574847,4,24456.371,1925.3011,0.90261346,0.30051643,27,0
263,anomaly,23,0.8214285714285714,1,0,0,0,0,0,0,0,0,0.65661144,4626.9565,18.187334765558656,89.45281982421875,194.66786,0.0,0.2608695652173913,1.434782608695652,418.5994185880401,2058824.0,0.03566705,0.2569169960474308,2,7439.2466,2251.3252,0.8595341,0.30790925,2,0
264,anomaly,80,0.9090909090909092,0,1,0,0,0,0,0,0,0,0.5048078,4008.1812,54.81073590554297,160.0369415283203,189.8114,0.05,0.0,2.725,2508.86236290958,5473049.5,0.01770681,1.4677215189873418,6,14868.932,666.6216,0.76509523,0.3014717,43,6
265,anomaly,72,0.3789473684210526,0,0,0,0,1,0,0,0,0,0.4123427,12342.113,28.486246462704408,177.97503662109375,180.48962,0.3194444444444444,0.0,1.75,1962.100861260768,245744770.0,0.012810549,0.9507042253521126,4,55041.004,576.31464,0.75688857,0.3007585,20,0
266,anomaly,133,0.7,1,1,0,0,0,0,0,0,0,0.5557952,1860.3268,26.749593347086943,240.4097595214844,244.65424,0.0,0.0676691729323308,2.6390977443609023,1534.4622729595187,970906.9,0.028279183,1.444520391888813,6,5709.057,340.2768,0.86487466,0.3004277,29,6
267,anomaly,14,0.5185185185185185,0,0,0,0,0,0,0,0,0,0.63209856,5907.457,16.71284328188215,128.41802978515625,113.92611,0.0,0.2142857142857142,1.1428571428571428,1277.6268140520976,1783378.6,0.04415225,0.1318681318681318,2,7767.7114,2614.3552,0.858451,0.32438806,1,0
268,anomaly,53,0.8153846153846154,1,0,0,0,0,0,0,0,0,0.6002581,1203.7064,20.057437932716223,94.43504333496094,282.73413,0.0,0.0754716981132075,2.018867924528302,472.0810630246351,1576627.1,0.02609768,0.6727140783744557,4,6338.164,90.67279,0.8388581,0.31035307,6,0
269,anomaly,33,0.8918918918918919,1,1,0,0,0,0,0,0,0,0.54659325,1723.1233,24.71699747894749,162.10647583007812,210.7396,0.0,0.0606060606060606,2.0303030303030303,1523.0950733285265,2214559.2,0.02163634,0.9053030303030304,4,7156.403,371.06345,0.82055086,0.3090033,6,0
27,anomaly,5,0.3571428571428571,0,0,0,0,0,0,0,0,0,0.5061068,3239.58,4.787830066680908,16.6522216796875,170.47725,0.0,0.0,1.4,53.94480808418707,3997580.2,0.016084729,0.3,2,6694.8105,1560.8628,0.63970417,0.325571,0,0
270,anomaly,15,0.1136363636363636,1,1,0,0,0,0,0,0,0,0.4283678,608.2843,0.2674233734607696,2.4025747776031494,246.84879,0.0,0.0,1.1333333333333333,0.4446632169936064,50438.44,0.009803138,0.1238095238095237,2,1082.6853,239.38927,0.623219,0.3005347,0,0
271,anomaly,23,0.323943661971831,1,0,0,0,0,0,0,0,0,0.5401374,1112.889,14.639804135198178,158.2063751220703,201.92538,0.0,0.0434782608695652,1.434782608695652,1373.4784057281288,528419.06,0.032335054,0.5296442687747036,3,3282.1365,185.35481,0.82656425,0.3101428,3,0
272,anomaly,42,0.8235294117647058,1,0,0,0,0,0,0,0,0,0.619938,8426.665,52.06953788938976,222.5678253173828,239.24193,0.4047619047619047,0.2619047619047619,1.9047619047619049,2986.4774405820435,31834388.0,0.04451814,0.6736353077816492,3,25472.607,293.51486,0.9164229,0.30807325,17,0
273,anomaly,261,0.9923954372623576,0,0,0,0,0,1,0,1,1,0.5632821,8412.06,84.50889402759258,289.9310913085937,242.71779,0.3295019157088122,0.1455938697318007,3.0766283524904217,7875.64106698393,12589032.0,0.031443566,1.8402593575007369,7,18121.406,746.8095,0.89755404,0.30341873,123,33
274,anomaly,138,0.9857142857142858,0,0,0,0,0,0,0,0,0,0.5687972,3054.517,37.57791434055653,148.79136657714844,235.46994,0.0,0.0434782608695652,3.27536231884058,2250.764813946766,2197590.5,0.02500776,0.8871257801756056,5,7153.2344,770.4192,0.8674471,0.30001977,44,15
276,anomaly,72,0.8780487804878049,0,0,0,0,0,0,0,1,0,0.61458653,7472.2915,27.976300456871588,261.7791442871094,275.57285,0.0972222222222222,0.3055555555555556,1.9722222222222223,2484.9069788710017,12826766.0,0.041740697,0.7034428794992175,4,21742.355,2095.9568,0.88518256,0.30186826,15,0
278,anomaly,131,0.9357142857142856,1,0,0,0,0,1,0,1,0,0.5049399,2977.457,50.69789908610228,312.1661376953125,222.50116,0.015267175572519,0.0305343511450381,2.633587786259542,3185.7760018623817,6649159.0,0.018568257,0.9416324133881386,5,13604.479,262.79404,0.8690088,0.30185604,55,5
279,anomaly,162,0.7570093457943925,0,0,0,0,0,0,0,1,0,0.5219017,5221.9863,78.04541801872813,258.177001953125,200.21625,0.1851851851851851,0.1111111111111111,3.2222222222222223,6569.080842495855,23802728.0,0.029175159,1.5900621118012426,6,19001.846,353.62567,0.9089583,0.30025363,77,26
28,anomaly,79,0.541095890410959,0,0,0,1,1,1,0,0,0,0.5175267,8423.169,33.223134134011936,135.4456787109375,200.78798,0.2784810126582278,0.0253164556962025,1.9113924050632911,1643.3565692410173,26741702.0,0.022436779,0.8510223953261928,4,25256.54,1212.7012,0.84703004,0.30101794,23,0
280,anomaly,93,0.8017241379310345,0,0,0,0,1,0,0,0,0,0.55149317,8861.618,43.56114676370416,207.5751495361328,207.2034,0.3440860215053763,0.1182795698924731,2.870967741935484,1931.9271732686984,36058988.0,0.02858831,2.200561009817672,5,37070.07,820.4616,0.9020591,0.30069947,37,20
281,anomaly,355,1.0,1,0,0,0,0,0,0,0,0,0.6061189,12771.873,55.75281558741986,240.94044494628903,201.38635,0.543661971830986,0.2704225352112676,3.484507042253521,4575.622664177057,45055800.0,0.03634887,0.6911434709954642,5,29825.84,1011.7341,0.92684865,0.30205554,132,50
282,anomaly,15,0.1136363636363636,1,1,0,0,0,0,0,0,0,0.4283678,608.2843,0.2674233734607696,2.4025747776031494,246.84879,0.0,0.0,1.1333333333333333,0.4446632169936064,50438.44,0.009803138,0.1238095238095237,2,1082.6853,239.38927,0.623219,0.3005347,0,0
283,anomaly,34,0.7391304347826086,1,0,0,0,0,0,0,0,0,0.54322886,2189.9646,37.735827321515366,225.1615447998047,241.48708,0.0,0.0294117647058823,1.9411764705882355,3813.2526809696046,3902655.8,0.029405417,0.9661319073083776,4,8687.088,746.8374,0.8155383,0.3104522,9,0
284,anomaly,88,0.9887640449438202,0,0,0,0,0,1,0,0,0,0.6496467,6510.541,35.85796676610004,203.8482360839844,210.81308,0.2954545454545454,0.1818181818181818,3.022727272727273,1976.2975963826104,36387268.0,0.026371604,1.6316614420062694,6,23620.004,458.15842,0.8690149,0.3037955,24,6
285,anomaly,96,0.7741935483870968,0,0,0,0,0,0,0,0,0,0.59215635,2862.1504,28.883098376293976,173.2089385986328,229.23064,0.0,0.0625,2.2916666666666665,1642.5735768800098,2444968.5,0.022440646,0.8824561403508773,4,8706.024,648.7012,0.888798,0.30013427,16,0
286,anomaly,6,0.4285714285714285,0,0,0,0,0,0,0,0,0,0.42678717,7068.8164,43.42737706502279,134.37611389160156,243.6624,0.3333333333333333,0.1666666666666666,1.3333333333333333,4532.953266722206,15488328.0,0.03905128,0.2666666666666667,2,10740.872,628.6818,0.82023716,0.3075761,2,0
288,anomaly,251,0.9691119691119692,1,1,1,0,1,1,0,0,0,0.67160064,5128.415,73.36874711468994,304.34130859375,222.83997,0.1075697211155378,0.398406374501992,4.187250996015936,7634.249469463512,13713638.0,0.04049234,1.520796812749004,6,13705.42,187.11069,0.91979855,0.3005261,111,97
289,anomaly,71,0.7888888888888889,0,0,0,1,0,0,0,0,0,0.48475137,5682.7266,14.595277076036158,98.61878967285156,162.8433,0.1690140845070422,0.0140845070422535,1.3943661971830985,409.8788940754996,15332013.0,0.017833177,0.3279678068410462,3,15897.453,1035.296,0.80751485,0.30183056,7,0
29,anomaly,65,0.5416666666666666,0,0,0,0,0,0,0,0,0,0.5221222,9609.967,32.279708812786986,167.44729614257812,230.88713,0.4615384615384615,0.0615384615384615,1.4923076923076923,1713.8050716430396,11237796.0,0.02796714,0.3475961538461538,3,18039.475,3044.313,0.84483224,0.31019187,18,0
290,anomaly,256,0.9884169884169884,0,0,0,0,1,1,0,0,0,0.56624144,6757.8506,48.61824409174733,228.1223907470703,138.68822,0.140625,0.1640625,3.1953125,3813.287602469935,15975646.0,0.03312625,2.142095588235294,6,21010.895,882.17114,0.8903843,0.30006602,92,48
291,anomaly,114,0.890625,0,0,0,0,0,0,0,0,0,0.6237308,3591.7607,38.20064521933857,206.2548065185547,169.72905,0.0087719298245614,0.1403508771929824,2.1578947368421053,2199.984693015171,3604713.5,0.024675189,0.5589194224499302,3,13889.802,676.28735,0.9022274,0.31387505,33,0
292,anomaly,185,0.9788359788359788,0,0,0,0,0,0,0,0,0,0.6024948,8231.091,43.2466315755973,155.95555114746094,258.75076,0.2594594594594595,0.2594594594594595,2.2216216216216216,2447.7265496450727,26748322.0,0.03910042,0.6082256169212691,4,35763.113,1102.0475,0.9184146,0.30298576,65,0
293,anomaly,20,0.7407407407407407,0,0,0,0,0,0,0,0,0,0.52853715,3465.3157,33.71021019220352,189.0190277099609,172.49948,0.0,0.0,1.7,3042.2675524504757,2588813.2,0.018233353,0.2210526315789473,2,7232.9736,1297.6637,0.75073314,0.31000766,5,0
294,anomaly,1,0.125,0,0,0,0,0,0,0,0,0,0.78465563,1917.2847,0.0,0.0,272.624,0.0,0.0,1.0,,,,,1,1917.2847,1917.2847,0.78465563,0.78465563,0,0
295,anomaly,51,0.9622641509433962,0,0,0,1,0,0,0,0,1,0.6172021,18350.465,31.92055926954045,181.710205078125,198.35284,0.8823529411764706,0.2549019607843137,1.7843137254901962,2318.4095329569,91670980.0,0.036574833,0.412549019607843,3,37433.89,2951.308,0.87182677,0.30831167,7,0
296,anomaly,134,0.8701298701298701,0,0,0,0,0,0,0,0,0,0.48712614,2507.223,32.356374253866385,164.87493896484375,199.12628,0.0,0.0,2.074626865671642,1972.709471810469,1395187.9,0.012479006,1.1372461003254406,5,6619.9365,540.1351,0.75714856,0.3011142,35,5
297,anomaly,12,0.1558441558441558,0,0,0,0,0,0,0,0,0,0.64749765,4369.5635,10.457561294237772,27.824857711791992,223.04474,0.0,0.25,1.0,132.1433119033216,1415213.8,0.025798054,0.0,1,6013.8003,2495.3728,0.8412323,0.37250128,0,0
298,anomaly,48,0.3057324840764331,0,0,0,0,0,0,0,1,0,0.5600799,8575.373,41.05073158691327,198.5341033935547,224.21172,0.2708333333333333,0.0625,1.6666666666666667,3971.0453026330897,22134588.0,0.027912885,0.6099290780141845,3,21654.95,2660.078,0.8273871,0.30719617,15,0
